provider_code,provider_name,category,game_symbol,game_name,localized_title,game_image,launch_enable,under_maintenance
7,Habanero,Slot,SGPumpkinPatch,Pumpkin Patch,Pumpkin Patch,https://bo-prd-v2.meganodes.net/img/games/p7/SGPumpkinPatch.png,False,True
7,Habanero,Slot,SGHappiestChristmasTree,Happiest Christmas Tree,Happiest Christmas Tree,https://bo-prd-v2.meganodes.net/img/games/p7/SGHappiestChristmasTree.png,False,True
7,Habanero,Slot,SG5LuckyLions,5 Lucky Lions,5 Lucky Lions,https://bo-prd-v2.meganodes.net/img/games/p7/SG5LuckyLions.png,False,True
7,Habanero,Slot,SGMagicOak,Magic Oak,Magic Oak,https://bo-prd-v2.meganodes.net/img/games/p7/SGMagicOak.png,False,True
7,Habanero,Slot,SGWizardsWantWar,Wizards Want War!,Wizards Want War!,https://bo-prd-v2.meganodes.net/img/games/p7/SGWizardsWantWar.png,False,True
7,Habanero,Slot,SGLoonyBlox,Loony Blox,Loony Blox,https://bo-prd-v2.meganodes.net/img/games/p7/SGLoonyBlox.png,False,True
7,Habanero,Slot,SGKnockoutFootballRush,Knockout Football Rush,Knockout Football Rush,https://bo-prd-v2.meganodes.net/img/games/p7/SGKnockoutFootballRush.png,False,True
7,Habanero,Slot,SGTechnoTumble,Techno Tumble,Techno Tumble,https://bo-prd-v2.meganodes.net/img/games/p7/SGTechnoTumble.png,False,True
7,Habanero,Slot,SGScopa,Scopa,Scopa,https://bo-prd-v2.meganodes.net/img/games/p7/SGScopa.png,True,False
7,Habanero,Slot,SGHeySushi,Hey Sushi,Hey Sushi,https://bo-prd-v2.meganodes.net/img/games/p7/SGHeySushi.png,True,False
7,Habanero,Slot,SGOrbsOfAtlantis,Orbs of Atlantis,Orbs of Atlantis,https://bo-prd-v2.meganodes.net/img/games/p7/SGOrbsOfAtlantis.png,True,False
7,Habanero,Slot,SGReturnToTheFeature,Return To The Feature,Return To The Feature,https://bo-prd-v2.meganodes.net/img/games/p7/SGReturnToTheFeature.png,False,True
7,Habanero,Slot,SGCandyTower,Candy Tower,Candy Tower,https://bo-prd-v2.meganodes.net/img/games/p7/SGCandyTower.png,False,True
7,Habanero,Slot,SGMarvelousFurlongs,Marvelous Furlongs,Marvelous Furlongs,https://bo-prd-v2.meganodes.net/img/games/p7/SGMarvelousFurlongs.png,False,True
7,Habanero,Slot,SGCalaverasExplosivas,Calaveras Explosivas,Calaveras Explosivas,https://bo-prd-v2.meganodes.net/img/games/p7/SGCalaverasExplosivas.png,True,False
7,Habanero,Slot,SGOceansCall,Ocean's Call,Ocean's Call,https://bo-prd-v2.meganodes.net/img/games/p7/SGOceansCall.png,True,False
7,Habanero,Slot,SGJugglenaut,Jugglenaut,Jugglenaut,https://bo-prd-v2.meganodes.net/img/games/p7/SGJugglenaut.png,True,False
7,Habanero,Slot,SGFenghuang,Fenghuang,Fenghuang,https://bo-prd-v2.meganodes.net/img/games/p7/SGFenghuang.png,True,False
7,Habanero,Slot,SGFireRooster,Fire Rooster,Fire Rooster,https://bo-prd-v2.meganodes.net/img/games/p7/SGFireRooster.png,True,False
7,Habanero,Slot,SGTheKoiGate,Koi Gate,Koi Gate,https://bo-prd-v2.meganodes.net/img/games/p7/SGTheKoiGate.png,True,False
7,Habanero,Slot,SGBirdOfThunder,Bird of Thunder,Bird of Thunder,https://bo-prd-v2.meganodes.net/img/games/p7/SGBirdOfThunder.png,True,False
7,Habanero,Slot,SGPandaPanda,Panda Panda,Panda Panda,https://bo-prd-v2.meganodes.net/img/games/p7/SGPandaPanda.png,True,False
7,Habanero,Slot,SGTheDeadEscape,The Dead Escape,The Dead Escape,https://bo-prd-v2.meganodes.net/img/games/p7/SGTheDeadEscape.png,True,False
7,Habanero,Slot,SGFourDivineBeasts,Four Divine Beasts,Four Divine Beasts,https://bo-prd-v2.meganodes.net/img/games/p7/SGFourDivineBeasts.png,True,False
7,Habanero,Slot,SGWaysOfFortune,Ways Of Fortune,Ways Of Fortune,https://bo-prd-v2.meganodes.net/img/games/p7/SGWaysOfFortune.png,True,False
7,Habanero,Slot,SGHotHotFruit,Hot Hot Fruit,Hot Hot Fruit,https://bo-prd-v2.meganodes.net/img/games/p7/SGHotHotFruit.png,True,False
7,Habanero,Slot,SGMountMazuma,Mount Mazuma,Mount Mazuma,https://bo-prd-v2.meganodes.net/img/games/p7/SGMountMazuma.png,True,False
7,Habanero,Slot,SGLuckyLucky,Lucky Lucky,Lucky Lucky,https://bo-prd-v2.meganodes.net/img/games/p7/SGLuckyLucky.png,True,False
7,Habanero,Slot,SGWildTrucks,Wild Trucks,Wild Trucks,https://bo-prd-v2.meganodes.net/img/games/p7/SGWildTrucks.png,True,False
7,Habanero,Slot,SGNuwa,Nuwa,Nuwa,https://bo-prd-v2.meganodes.net/img/games/p7/SGNuwa.png,True,False
7,Habanero,Slot,SGColossalGems,Colossal Gems,Colossal Gems,https://bo-prd-v2.meganodes.net/img/games/p7/SGColossalGems.png,True,False
7,Habanero,Slot,SGHotHotHalloween,Hot Hot Halloween,Hot Hot Halloween,https://bo-prd-v2.meganodes.net/img/games/p7/SGHotHotHalloween.png,True,False
7,Habanero,Slot,SGNaughtySanta,Naughty Santa,Naughty Santa,https://bo-prd-v2.meganodes.net/img/games/p7/SGNaughtySanta.png,True,False
7,Habanero,Slot,SGFaCaiShenDeluxe,Fa Cai Shen Deluxe,Fa Cai Shen Deluxe,https://bo-prd-v2.meganodes.net/img/games/p7/SGFaCaiShenDeluxe.png,True,False
7,Habanero,Slot,SGLuckyFortuneCat,Lucky Fortune Cat,Lucky Fortune Cat,https://bo-prd-v2.meganodes.net/img/games/p7/SGLuckyFortuneCat.png,True,False
7,Habanero,Slot,SGWealthInn,Wealth Inn,Wealth Inn,https://bo-prd-v2.meganodes.net/img/games/p7/SGWealthInn.png,True,False
7,Habanero,Slot,SGJellyfishFlowUltra,Jellyfish Flow Ultra,Jellyfish Flow Ultra,https://bo-prd-v2.meganodes.net/img/games/p7/SGJellyfishFlowUltra.png,True,False
7,Habanero,Slot,SGJellyfishFlow,Jellyfish Flow,Jellyfish Flow,https://bo-prd-v2.meganodes.net/img/games/p7/SGJellyfishFlow.png,True,False
7,Habanero,Slot,SGHappyApe,Happy Ape,Happy Ape,https://bo-prd-v2.meganodes.net/img/games/p7/SGHappyApe.png,True,False
7,Habanero,Slot,SGTabernaDeLosMuertosUltra,Taberna De Los Muertos Ultra,Taberna De Los Muertos Ultra,https://bo-prd-v2.meganodes.net/img/games/p7/SGTabernaDeLosMuertosUltra.png,True,False
7,Habanero,Slot,SGTabernaDeLosMuertos,Taberna De Los Muertos,Taberna De Los Muertos,https://bo-prd-v2.meganodes.net/img/games/p7/SGTabernaDeLosMuertos.png,True,False
7,Habanero,Slot,SGChristmasGiftRush,Christmas Gift Rush,Christmas Gift Rush,https://bo-prd-v2.meganodes.net/img/games/p7/SGChristmasGiftRush.png,True,False
7,Habanero,Slot,SGTotemTowers,Totem Towers,Totem Towers,https://bo-prd-v2.meganodes.net/img/games/p7/SGTotemTowers.png,True,False
7,Habanero,Slot,SGBeforeTimeRunsOut,Before Time Runs Out,Before Time Runs Out,https://bo-prd-v2.meganodes.net/img/games/p7/SGBeforeTimeRunsOut.png,True,False
7,Habanero,Slot,SGMysticFortuneDeluxe,Mystic Fortune Deluxe,Mystic Fortune Deluxe,https://bo-prd-v2.meganodes.net/img/games/p7/SGMysticFortuneDeluxe.png,True,False
7,Habanero,Slot,SGFly,Fly!,Fly!,https://bo-prd-v2.meganodes.net/img/games/p7/SGFly.png,True,False
7,Habanero,Slot,SGNineTails,Nine Tails,Nine Tails,https://bo-prd-v2.meganodes.net/img/games/p7/SGNineTails.png,True,False
9,JiLi,Slot,299,Potion Wizard,Potion Wizard,https://bo-prd-v2.meganodes.net/img/games/p9/299.png,True,False
9,JiLi,Slot,399,3 Coin Treasures,3 Coin Treasures,https://bo-prd-v2.meganodes.net/img/games/p9/399.png,True,True
9,JiLi,Slot,300,Fortune Gems 3,Fortune Gems 3,https://bo-prd-v2.meganodes.net/img/games/p9/300.png,True,False
9,JiLi,Slot,252,Zeus,Zeus,https://bo-prd-v2.meganodes.net/img/games/p9/252.png,True,False
9,JiLi,Slot,208,Trial of Phoenix,Trial of Phoenix,https://bo-prd-v2.meganodes.net/img/games/p9/208.png,True,False
9,JiLi,Slot,258,Devil Fire 2,Devil Fire 2,https://bo-prd-v2.meganodes.net/img/games/p9/258.png,True,False
9,JiLi,Slot,228,Arena Fighter,Arena Fighter,https://bo-prd-v2.meganodes.net/img/games/p9/228.png,True,False
9,JiLi,Slot,226,Witches Night,Witches Night,https://bo-prd-v2.meganodes.net/img/games/p9/226.png,True,False
9,JiLi,Slot,259,Charge Buffalo Ascent,Charge Buffalo Ascent,https://bo-prd-v2.meganodes.net/img/games/p9/259.png,False,True
9,JiLi,Slot,214,King Arthur,King Arthur,https://bo-prd-v2.meganodes.net/img/games/p9/214.png,True,False
9,JiLi,Slot,37,Night City,Night City,https://bo-prd-v2.meganodes.net/img/games/p9/37.png,False,True
9,JiLi,Slot,171,Sin City,Sin City,https://bo-prd-v2.meganodes.net/img/games/p9/171.png,True,False
9,JiLi,Slot,239,Dabanggg,Dabanggg,https://bo-prd-v2.meganodes.net/img/games/p9/239.png,True,False
9,JiLi,Slot,303,Fortune Monkey,Fortune Monkey,https://bo-prd-v2.meganodes.net/img/games/p9/303.png,True,False
9,JiLi,Slot,209,Aztec Priestess,Aztec Priestess,https://bo-prd-v2.meganodes.net/img/games/p9/209.png,True,False
9,JiLi,Slot,238,Bangla Beauty,Bangla Beauty,https://bo-prd-v2.meganodes.net/img/games/p9/238.png,True,False
9,JiLi,Slot,193,Devil Fire,Devil Fire,https://bo-prd-v2.meganodes.net/img/games/p9/193.png,False,True
9,JiLi,Slot,191,Golden Temple,Golden Temple,https://bo-prd-v2.meganodes.net/img/games/p9/191.png,True,False
9,JiLi,Slot,230,Cricket Sah 75,Cricket Sah 75,https://bo-prd-v2.meganodes.net/img/games/p9/230.png,True,False
9,JiLi,Slot,225,Cricket King 18,Cricket King 18,https://bo-prd-v2.meganodes.net/img/games/p9/225.png,True,False
9,JiLi,Slot,198,Sweet Land,Sweet Land,https://bo-prd-v2.meganodes.net/img/games/p9/198.png,True,False
9,JiLi,Slot,5,Hot Chilli,Hot Chilli,https://bo-prd-v2.meganodes.net/img/games/p9/5.png,True,False
9,JiLi,Slot,223,Fortune Gems 2,Fortune Gems 2,https://bo-prd-v2.meganodes.net/img/games/p9/223.png,True,False
9,JiLi,Slot,183,Golden Joker,Golden Joker,https://bo-prd-v2.meganodes.net/img/games/p9/183.png,True,False
9,JiLi,Slot,181,Wild Ace,Wild Ace,https://bo-prd-v2.meganodes.net/img/games/p9/181.png,True,False
9,JiLi,Slot,176,Master Tiger,Master Tiger,https://bo-prd-v2.meganodes.net/img/games/p9/176.png,True,False
9,JiLi,Slot,166,Wild Racer,Wild Racer,https://bo-prd-v2.meganodes.net/img/games/p9/166.png,True,False
9,JiLi,Slot,164,Pirate Queen,Pirate Queen,https://bo-prd-v2.meganodes.net/img/games/p9/164.png,True,False
9,JiLi,Slot,153,Crazy Pusher,Crazy Pusher,https://bo-prd-v2.meganodes.net/img/games/p9/153.png,False,True
9,JiLi,Slot,146,World Cup,World Cup,https://bo-prd-v2.meganodes.net/img/games/p9/146.png,True,True
9,JiLi,Slot,145,Neko Fortune,Neko Fortune,https://bo-prd-v2.meganodes.net/img/games/p9/145.png,True,False
9,JiLi,Slot,144,JILI Caishen,JILI Caishen,https://bo-prd-v2.meganodes.net/img/games/p9/144.png,False,True
9,JiLi,Slot,142,Bonus Hunter,Bonus Hunter,https://bo-prd-v2.meganodes.net/img/games/p9/142.png,True,False
9,JiLi,Slot,137,Gold Rush,Gold Rush,https://bo-prd-v2.meganodes.net/img/games/p9/137.png,False,True
9,JiLi,Slot,136,Samba,Samba,https://bo-prd-v2.meganodes.net/img/games/p9/136.png,True,False
9,JiLi,Slot,135,Mayan Empire,Mayan Empire,https://bo-prd-v2.meganodes.net/img/games/p9/135.png,True,False
9,JiLi,Slot,134,Mega Ace,Mega Ace,https://bo-prd-v2.meganodes.net/img/games/p9/134.png,True,False
9,JiLi,Slot,130,Thor X,Thor X,https://bo-prd-v2.meganodes.net/img/games/p9/130.png,True,False
9,JiLi,Slot,126,Bone Fortune,Bone Fortune,https://bo-prd-v2.meganodes.net/img/games/p9/126.png,True,False
9,JiLi,Slot,116,Happy Taxi,Happy Taxi,https://bo-prd-v2.meganodes.net/img/games/p9/116.png,False,True
9,JiLi,Slot,115,Agent Ace,Agent Ace,https://bo-prd-v2.meganodes.net/img/games/p9/115.png,True,False
9,JiLi,Slot,110,Ali Baba,Ali Baba,https://bo-prd-v2.meganodes.net/img/games/p9/110.png,True,False
9,JiLi,Slot,109,Fortune Gems,Fortune Gems,https://bo-prd-v2.meganodes.net/img/games/p9/109.png,True,False
9,JiLi,Slot,108,Magic Lamp,Magic Lamp,https://bo-prd-v2.meganodes.net/img/games/p9/108.png,True,False
9,JiLi,Slot,106,TWIN WINS,TWIN WINS,https://bo-prd-v2.meganodes.net/img/games/p9/106.png,True,False
9,JiLi,Slot,103,Golden Empire,Golden Empire,https://bo-prd-v2.meganodes.net/img/games/p9/103.png,True,True
9,JiLi,Slot,102,RomaX,RomaX,https://bo-prd-v2.meganodes.net/img/games/p9/102.png,True,True
9,JiLi,Slot,101,Medusa,Medusa,https://bo-prd-v2.meganodes.net/img/games/p9/101.png,False,True
9,JiLi,Slot,100,Super Rich,Super Rich,https://bo-prd-v2.meganodes.net/img/games/p9/100.png,True,False
9,JiLi,Slot,92,Crazy Hunter,Crazy Hunter,https://bo-prd-v2.meganodes.net/img/games/p9/92.png,False,True
9,JiLi,Slot,91,Lucky Coming,Lucky Coming,https://bo-prd-v2.meganodes.net/img/games/p9/91.png,True,False
9,JiLi,Slot,87,Book of Gold,Book of Gold,https://bo-prd-v2.meganodes.net/img/games/p9/87.png,True,False
9,JiLi,Slot,85,Pharaoh Treasure,Pharaoh Treasure,https://bo-prd-v2.meganodes.net/img/games/p9/85.png,True,False
9,JiLi,Slot,78,Secret Treasure,Secret Treasure,https://bo-prd-v2.meganodes.net/img/games/p9/78.png,False,True
9,JiLi,Slot,77,Boxing King,Boxing King,https://bo-prd-v2.meganodes.net/img/games/p9/77.png,True,False
9,JiLi,Slot,76,Party Night,Party Night,https://bo-prd-v2.meganodes.net/img/games/p9/76.png,False,True
9,JiLi,Slot,64,Fairness Games (Block Lobby),Fairness Games (Block Lobby),https://bo-prd-v2.meganodes.net/img/games/p9/64.png,False,True
9,JiLi,Slot,58,Golden Queen,Golden Queen,https://bo-prd-v2.meganodes.net/img/games/p9/58.png,True,True
9,JiLi,Slot,51,Money Coming,Money Coming,https://bo-prd-v2.meganodes.net/img/games/p9/51.png,False,True
9,JiLi,Slot,49,Super Ace,Super Ace,https://bo-prd-v2.meganodes.net/img/games/p9/49.png,True,False
9,JiLi,Slot,47,Charge Buffalo,Charge Buffalo,https://bo-prd-v2.meganodes.net/img/games/p9/47.png,True,False
9,JiLi,Slot,46,Dragon Treasure,Dragon Treasure,https://bo-prd-v2.meganodes.net/img/games/p9/46.png,False,True
9,JiLi,Slot,45,Golden Bank,Golden Bank,https://bo-prd-v2.meganodes.net/img/games/p9/45.png,True,False
9,JiLi,Slot,43,Xiyangyang,Xiyangyang,https://bo-prd-v2.meganodes.net/img/games/p9/43.png,True,False
9,JiLi,Slot,40,Crazy FaFaFa,Crazy FaFaFa,https://bo-prd-v2.meganodes.net/img/games/p9/40.png,True,False
9,JiLi,Slot,38,Fengshen,Fengshen,https://bo-prd-v2.meganodes.net/img/games/p9/38.png,True,False
9,JiLi,Slot,36,Bao boon chin,Bao boon chin,https://bo-prd-v2.meganodes.net/img/games/p9/36.png,True,False
9,JiLi,Slot,35,Crazy777,Crazy777,https://bo-prd-v2.meganodes.net/img/games/p9/35.png,True,False
9,JiLi,Slot,30,Bubble Beauty,Bubble Beauty,https://bo-prd-v2.meganodes.net/img/games/p9/30.png,True,False
9,JiLi,Slot,21,Fa Fa Fa,Fa Fa Fa,https://bo-prd-v2.meganodes.net/img/games/p9/21.png,True,False
9,JiLi,Slot,17,Shanghai Beauty,Shanghai Beauty,https://bo-prd-v2.meganodes.net/img/games/p9/17.png,True,False
9,JiLi,Slot,16,Jungle King,Jungle King,https://bo-prd-v2.meganodes.net/img/games/p9/16.png,True,False
9,JiLi,Slot,9,War Of Dragons,War Of Dragons,https://bo-prd-v2.meganodes.net/img/games/p9/9.png,False,True
9,JiLi,Slot,6,Fortune Tree,Fortune Tree,https://bo-prd-v2.meganodes.net/img/games/p9/6.png,True,False
9,JiLi,Slot,4,God Of Martial,God Of Martial,https://bo-prd-v2.meganodes.net/img/games/p9/4.png,True,False
9,JiLi,Slot,2,Chin Shi Huang,Chin Shi Huang,https://bo-prd-v2.meganodes.net/img/games/p9/2.png,True,False
15,Spribe,Live,aviator,Avaitor,Avaitor,https://bo-prd-v2.meganodes.net/img/games/p15/1.png,True,False
15,Spribe,Live,dice,Dice,Dice,https://bo-prd-v2.meganodes.net/img/games/p15/dice.png,True,False
15,Spribe,Live,goal,Goal,Goal,https://bo-prd-v2.meganodes.net/img/games/p15/goal.png,True,False
15,Spribe,Live,plinko,Plinko,Plinko,https://bo-prd-v2.meganodes.net/img/games/p15/plinko.png,True,False
15,Spribe,Live,mines,Mines,Mines,https://bo-prd-v2.meganodes.net/img/games/p15/mines.png,True,False
15,Spribe,Live,hi-lo,Hi-Lo,HiLo,https://bo-prd-v2.meganodes.net/img/games/p15/hi-lo.png,True,False
15,Spribe,Live,keno,Keno,Keno,https://bo-prd-v2.meganodes.net/img/games/p15/keno.png,True,False
15,Spribe,Live,mini-roulette,Mini-Roulette,MiniRoulette,https://bo-prd-v2.meganodes.net/img/games/p15/mini-roulette.png,True,False
15,Spribe,Live,hotline,Hotline,Hotline,https://bo-prd-v2.meganodes.net/img/games/p15/hotline.png,True,False
16,SimplePlay,Slot,EG-FISHING-001,Fishermen Gold,Fishermen Gold,https://bo-prd-v2.meganodes.net/img/games/p16/EG-FISHING-001.png,True,False
16,SimplePlay,Slot,EG-FISHING-002,Lustrous Ocean,Lustrous Ocean,https://bo-prd-v2.meganodes.net/img/games/p16/EG-FISHING-002.png,True,False
17,EGT,Slot,FHEBLSlot,Flaming Hot Extreme Bell Link,Flaming Hot Extreme Bell Link,https://bo-prd-v2.meganodes.net/img/games/p17/FHEBLSlot.png,True,False
17,EGT,Slot,FDHSlot,5 Dazzling Hot,5 Dazzling Hot,https://bo-prd-v2.meganodes.net/img/games/p17/FDHSlot.png,True,False
17,EGT,Slot,FDCSlot,5 Dazzling Cash,5 Dazzling Cash,https://bo-prd-v2.meganodes.net/img/games/p17/FDCSlot.png,True,False
17,EGT,Slot,FVCHSlot,5 Crown Hot,5 Crown Hot,https://bo-prd-v2.meganodes.net/img/games/p17/FVCHSlot.png,True,False
17,EGT,Slot,FVCHTSlot,5 Crown Hit,5 Crown Hit,https://bo-prd-v2.meganodes.net/img/games/p17/FVCHTSlot.png,True,False
17,EGT,Slot,FVCLHSlot,5 Clover Hit,5 Clover Hit,https://bo-prd-v2.meganodes.net/img/games/p17/FVCLHSlot.png,True,False
17,EGT,Slot,FSHSASlot,40 Super Hot Clover,40 Super Hot Clover,https://bo-prd-v2.meganodes.net/img/games/p17/FSHSASlot.png,True,False
17,EGT,Slot,FRSHSlot,40 Shiny Hit,40 Shiny Hit,https://bo-prd-v2.meganodes.net/img/games/p17/FRSHSlot.png,True,False
17,EGT,Slot,FSCSlot,40 Shining Crown,40 Shining Crown,https://bo-prd-v2.meganodes.net/img/games/p17/FSCSlot.png,True,False
17,EGT,Slot,FMCSlot,40 Mega Clover,40 Mega Clover,https://bo-prd-v2.meganodes.net/img/games/p17/FMCSlot.png,True,False
17,EGT,Slot,FLKSlot,40 Lucky King,40 Lucky King,https://bo-prd-v2.meganodes.net/img/games/p17/FLKSlot.png,True,False
17,EGT,Slot,FRLHSlot,40 Leprechaun Hot,40 Leprechaun Hot,https://bo-prd-v2.meganodes.net/img/games/p17/FRLHSlot.png,True,False
17,EGT,Slot,FRDHSlot,40 Dazzling Hot,40 Dazzling Hot,https://bo-prd-v2.meganodes.net/img/games/p17/FRDHSlot.png,True,False
17,EGT,Slot,FRDCSlot,40 Dazzling Cash,40 Dazzling Cash,https://bo-prd-v2.meganodes.net/img/games/p17/FRDCSlot.png,True,False
17,EGT,Slot,FVSHSlot,5 Shiny Hit,5 Shiny Hit,https://bo-prd-v2.meganodes.net/img/games/p17/FVSHSlot.png,True,False
17,EGT,Slot,FCHSlot,40 Crown Hot,40 Crown Hot,https://bo-prd-v2.meganodes.net/img/games/p17/FCHSlot.png,True,False
17,EGT,Slot,FRCLHSlot,40 Clover Hit,40 Clover Hit,https://bo-prd-v2.meganodes.net/img/games/p17/FRCLHSlot.png,True,False
17,EGT,Slot,FCHJSlot,40 Charming Joker,40 Charming Joker,https://bo-prd-v2.meganodes.net/img/games/p17/FCHJSlot.png,True,False
17,EGT,Slot,FBHSSlot,40 Burning Hot 6 Reels,40 Burning Hot 6 Reels,https://bo-prd-v2.meganodes.net/img/games/p17/FBHSSlot.png,True,False
17,EGT,Slot,FBHSlot,40 Burning Hot,40 Burning Hot,https://bo-prd-v2.meganodes.net/img/games/p17/FBHSlot.png,True,False
17,EGT,Slot,FBCSSlot,40 Burning Clover 6 Reels,40 Burning Clover 6 Reels,https://bo-prd-v2.meganodes.net/img/games/p17/FBCSSlot.png,True,False
17,EGT,Slot,FBCSlot,40 Burning Clover,40 Burning Clover,https://bo-prd-v2.meganodes.net/img/games/p17/FBCSlot.png,True,False
17,EGT,Slot,TSSSlot,30 Spinning 7`s,30 Spinning 7`s,https://bo-prd-v2.meganodes.net/img/games/p17/TSSSlot.png,True,False
17,EGT,Slot,THSFSlot,30 Spicy Fruits,30 Spicy Fruits,https://bo-prd-v2.meganodes.net/img/games/p17/THSFSlot.png,True,False
17,EGT,Slot,TSHSASlot,20 Super Hot Clover,20 Super Hot Clover,https://bo-prd-v2.meganodes.net/img/games/p17/TSHSASlot.png,True,False
17,EGT,Slot,TSFSlot,20 Super Fruits,20 Super Fruits,https://bo-prd-v2.meganodes.net/img/games/p17/TSFSlot.png,True,False
17,EGT,Slot,TWSHSlot,20 Shiny Hit,20 Shiny Hit,https://bo-prd-v2.meganodes.net/img/games/p17/TWSHSlot.png,True,False
17,EGT,Slot,TWLHSlot,20 Leprechaun Hot,20 Leprechaun Hot,https://bo-prd-v2.meganodes.net/img/games/p17/TWLHSlot.png,True,False
17,EGT,Slot,THBSlot,20 Hot Burst,20 Hot Burst,https://bo-prd-v2.meganodes.net/img/games/p17/THBSlot.png,True,False
17,EGT,Slot,FRCHTSlot,40 Crown Hit,40 Crown Hit,https://bo-prd-v2.meganodes.net/img/games/p17/FRCHTSlot.png,True,False
17,EGT,Slot,TDHSlot,20 Dazzling Hot,20 Dazzling Hot,https://bo-prd-v2.meganodes.net/img/games/p17/TDHSlot.png,True,False
17,EGT,Slot,FVSFSlot,5 Super Fruits,5 Super Fruits,https://bo-prd-v2.meganodes.net/img/games/p17/FVSFSlot.png,True,False
17,EGT,Slot,FYHBSlot,50 Hot Burst,50 Hot Burst,https://bo-prd-v2.meganodes.net/img/games/p17/FYHBSlot.png,True,False
17,EGT,Slot,UHSlot,Ultimate Hot,Ultimate Hot,https://bo-prd-v2.meganodes.net/img/games/p17/UHSlot.png,True,False
17,EGT,Slot,UFSlot,Ultimate Fruits,Ultimate Fruits,https://bo-prd-v2.meganodes.net/img/games/p17/UFSlot.png,True,False
17,EGT,Slot,TBSlot,Tropical Beauties,Tropical Beauties,https://bo-prd-v2.meganodes.net/img/games/p17/TBSlot.png,True,False
17,EGT,Slot,TWGSlot,The Wild Griffln,The Wild Griffln,https://bo-prd-v2.meganodes.net/img/games/p17/TWGSlot.png,True,False
17,EGT,Slot,SVSlot,Sugar Ville,Sugar Ville,https://bo-prd-v2.meganodes.net/img/games/p17/SVSlot.png,True,False
17,EGT,Slot,SDSlot,Sugar Duke,Sugar Duke,https://bo-prd-v2.meganodes.net/img/games/p17/SDSlot.png,True,False
17,EGT,Slot,SJSlot,Spooky Jack,Spooky Jack,https://bo-prd-v2.meganodes.net/img/games/p17/SJSlot.png,True,False
17,EGT,Slot,SBSlot,Shining Boooom,Shining Boooom,https://bo-prd-v2.meganodes.net/img/games/p17/SBSlot.png,True,False
17,EGT,Slot,SMSlot,Senor Muerto,Senor Muerto,https://bo-prd-v2.meganodes.net/img/games/p17/SMSlot.png,True,False
17,EGT,Slot,RORSASlot,Rise of Ra Clover,Rise of Ra Clover,https://bo-prd-v2.meganodes.net/img/games/p17/RORSASlot.png,True,False
17,EGT,Slot,PROSlot,Pyramid Riddles Osiris,Pyramid Riddles Osiris,https://bo-prd-v2.meganodes.net/img/games/p17/PROSlot.png,True,False
